2562  
0.179381E+03 0.348255E+02 5
0.184199E+03 0.340166E+02 5
0.188916E+03 0.330236E+02 5
0.193520E+03 0.318574E+02 5
0.198000E+03 0.305297E+02 5
0.130260E+03 0.277266E+02 5
0.134607E+03 0.287551E+02 5
0.139034E+03 0.296419E+02 5
0.143533E+03 0.303792E+02 5
0.148093E+03 0.309603E+02 5
0.152701E+03 0.313795E+02 5
0.157342E+03 0.316328E+02 5
0.162000E+03 0.317175E+02 5
0.166658E+03 0.316328E+02 5
0.171299E+03 0.313795E+02 5
0.175907E+03 0.309603E+02 5
0.180467E+03 0.303792E+02 5
0.184966E+03 0.296419E+02 5
0.189393E+03 0.287551E+02 5
0.193740E+03 0.277266E+02 5
0.198000E+03 0.265651E+02 5
0.270000E+03 0.860353E+02 5
0.234000E+03 0.835709E+02 5
0.270000E+03 0.820706E+02 5
0.220444E+03 0.800581E+02 5
0.247556E+03 0.800581E+02 5
0.270000E+03 0.781059E+02 5
0.214156E+03 0.762697E+02 5
0.234000E+03 0.770568E+02 5
0.253844E+03 0.762697E+02 5
0.270000E+03 0.741413E+02 5
0.210628E+03 0.723747E+02 5
0.225838E+03 0.735839E+02 5
0.242162E+03 0.735839E+02 5
0.257372E+03 0.723747E+02 5
0.270000E+03 0.701766E+02 5
0.208399E+03 0.684241E+02 5
0.220610E+03 0.698679E+02 5
0.234000E+03 0.703728E+02 5
0.247390E+03 0.698679E+02 5
0.259601E+03 0.684241E+02 5
0.270000E+03 0.662119E+02 5
0.206874E+03 0.644379E+02 5
0.217049E+03 0.660096E+02 5
0.228223E+03 0.668355E+02 5
0.239777E+03 0.668355E+02 5
0.250951E+03 0.660096E+02 5
0.261126E+03 0.644379E+02 5
0.270000E+03 0.622472E+02 5
0.205772E+03 0.604254E+02 5
0.214498E+03 0.620571E+02 5
0.224019E+03 0.630839E+02 5
0.234000E+03 0.634350E+02 5
0.243981E+03 0.630839E+02 5
0.253502E+03 0.620571E+02 5
0.262228E+03 0.604254E+02 5
0.270000E+03 0.582825E+02 5
0.204943E+03 0.563917E+02 5
0.212596E+03 0.580362E+02 5
0.220869E+03 0.591817E+02 5
0.229572E+03 0.597708E+02 5
0.238428E+03 0.597708E+02 5
0.247131E+03 0.591817E+02 5
0.255404E+03 0.580362E+02 5
0.263057E+03 0.563917E+02 5
0.270000E+03 0.543178E+02 5
0.204299E+03 0.523395E+02 5
0.211133E+03 0.539614E+02 5
0.218445E+03 0.551668E+02 5
0.226123E+03 0.559107E+02 5
0.234000E+03 0.561624E+02 5
0.241877E+03 0.559107E+02 5
0.249555E+03 0.551668E+02 5
0.256867E+03 0.539614E+02 5
0.263701E+03 0.523395E+02 5
0.270000E+03 0.503532E+02 5
0.203787E+03 0.482708E+02 5
0.209977E+03 0.498418E+02 5
0.216535E+03 0.510627E+02 5
0.223391E+03 0.518989E+02 5
0.230441E+03 0.523241E+02 5
0.237559E+03 0.523241E+02 5
0.244609E+03 0.518989E+02 5
0.251465E+03 0.510627E+02 5
0.258023E+03 0.498418E+02 5
0.264213E+03 0.482708E+02 5
0.270000E+03 0.463885E+02 5
0.203370E+03 0.441869E+02 5
0.209044E+03 0.456838E+02 5
0.214999E+03 0.468854E+02 5
0.221189E+03 0.477653E+02 5
0.227550E+03 0.483025E+02 5
0.234000E+03 0.484832E+02 5
0.240450E+03 0.483025E+02 5
0.246811E+03 0.477653E+02 5
0.253001E+03 0.468854E+02 5
0.258956E+03 0.456838E+02 5
0.264630E+03 0.441869E+02 5
0.270000E+03 0.424238E+02 5
0.203024E+03 0.400891E+02 5
0.208276E+03 0.414920E+02 5
0.213740E+03 0.426461E+02 5
0.219386E+03 0.435315E+02 5
0.225172E+03 0.441317E+02 5
0.231047E+03 0.444350E+02 5
0.236953E+03 0.444350E+02 5
0.242828E+03 0.441317E+02 5
0.248614E+03 0.435315E+02 5
0.254260E+03 0.426461E+02 5
0.259724E+03 0.414920E+02 5
0.264976E+03 0.400891E+02 5
0.270000E+03 0.384591E+02 5
0.202732E+03 0.359788E+02 5
0.207633E+03 0.372707E+02 5
0.212691E+03 0.383539E+02 5
0.217886E+03 0.392137E+02 5
0.223192E+03 0.398376E+02 5
0.228576E+03 0.402160E+02 5
0.234000E+03 0.403429E+02 5
0.239424E+03 0.402160E+02 5
0.244808E+03 0.398376E+02 5
0.250114E+03 0.392137E+02 5
0.255309E+03 0.383539E+02 5
