model_ref
1 1.000000 1
757 180 358 16
 3097167 10471.15  8662.05     0.00  57822.5      0.0  8662.05     0.00  1.00000
 3109926 10453.63  8643.99     0.00  57822.5      0.0  8643.99     0.00  1.00000
 3122686 10436.02  8625.80     0.00  57822.5      0.0  8625.80     0.00  1.00000
 3135446 10418.31  8607.49     0.00  57822.5      0.0  8607.49     0.00  1.00000
 3148206 10400.51  8589.06     0.00  57822.5      0.0  8589.06     0.00  1.00000
 3160965 10382.61  8570.51     0.00  57822.5      0.0  8570.51     0.00  1.00000
 3173725 10364.61  8551.83     0.00  57822.5      0.0  8551.83     0.00  1.00000
 3186485 10346.52  8533.03     0.00  57822.5      0.0  8533.03     0.00  1.00000
 3199244 10328.34  8514.10     0.00  57822.5      0.0  8514.10     0.00  1.00000
 3212004 10310.05  8495.05     0.00  57822.5      0.0  8495.05     0.00  1.00000
 3224764 10291.68  8475.87     0.00  57822.5      0.0  8475.87     0.00  1.00000
 3237523 10273.20  8456.57     0.00  57822.5      0.0  8456.57     0.00  1.00000
 3250283 10254.63  8437.14     0.00  57822.5      0.0  8437.14     0.00  1.00000
 3263043 10235.96  8417.58     0.00  57822.5      0.0  8417.58     0.00  1.00000
 3275803 10217.20  8397.89     0.00  57822.5      0.0  8397.89     0.00  1.00000
 3288562 10198.33  8378.07     0.00  57822.5      0.0  8378.07     0.00  1.00000
 3301322 10179.37  8358.12     0.00  57822.5      0.0  8358.12     0.00  1.00000
 3314082 10160.31  8338.04     0.00  57822.5      0.0  8338.04     0.00  1.00000
 3326841 10141.15  8317.83     0.00  57822.5      0.0  8317.83     0.00  1.00000
 3339601 10121.90  8297.49     0.00  57822.5      0.0  8297.49     0.00  1.00000
 3352361 10102.54  8277.01     0.00  57822.5      0.0  8277.01     0.00  1.00000
 3365120 10083.09  8256.41     0.00  57822.5      0.0  8256.41     0.00  1.00000
 3377880 10063.53  8235.66     0.00  57822.5      0.0  8235.66     0.00  1.00000
 3390640 10043.88  8214.79     0.00  57822.5      0.0  8214.79     0.00  1.00000
 3403400 10024.12  8193.77     0.00  57822.5      0.0  8193.77     0.00  1.00000
 3416159 10004.27  8172.62     0.00  57822.5      0.0  8172.62     0.00  1.00000
 3428919  9984.32  8151.34     0.00  57822.5      0.0  8151.34     0.00  1.00000
 3441679  9964.26  8129.92     0.00  57822.5      0.0  8129.92     0.00  1.00000
 3454438  9944.10  8108.36     0.00  57822.5      0.0  8108.36     0.00  1.00000
 3467198  9923.84  8086.66     0.00  57822.5      0.0  8086.66     0.00  1.00000
 3480000  9903.48  8064.82     0.00  57822.5      0.0  8064.82     0.00  1.00000
 3480000  5572.18 13698.12  7279.52  57822.5    350.3 13746.69  7296.65  0.98826
 3489335  5567.35 13696.94  7279.46  57822.5    350.3 13743.57  7295.92  0.98872
 3498713  5562.49 13695.76  7279.41  57822.5    350.4 13740.45  7295.18  0.98919
 3508091  5557.66 13694.57  7279.32  57822.5    350.4 13737.30  7294.40  0.98965
 3517468  5552.81 13693.38  7279.19  57822.5    350.5 13734.16  7293.59  0.99012
 3526846  5547.98 13692.17  7279.02  57822.5    350.5 13730.98  7292.71  0.99060
 3536224  5543.12 13690.94  7278.81  57822.5    350.7 13727.75  7291.81  0.99108
 3545601  5538.25 13689.69  7278.55  57822.5    350.7 13724.49  7290.84  0.99156
 3554979  5533.39 13688.42  7278.23  57822.5    350.8 13721.18  7289.81  0.99205
 3564357  5528.51 13687.12  7277.85  57822.5    350.8 13717.82  7288.70  0.99256
 3573734  5523.63 13685.83  7277.43  57822.5    350.9 13714.42  7287.54  0.99306
 3583112  5518.73 13684.49  7276.93  57822.5    350.9 13710.94  7286.28  0.99358
 3592489  5513.80 13683.13  7276.37  57822.5    350.9 13707.41  7284.96  0.99410
 3601867  5508.88 13681.74  7275.74  57822.5    351.1 13703.81  7283.54  0.99463
 3611245  5503.93 13680.33  7275.04  57822.5    351.2 13700.15  7282.06  0.99519
 3620622  5498.96 13678.87  7274.28  57822.5    351.2 13696.40  7280.48  0.99574
 3630000  5493.98 13677.41  7273.46  57822.5    351.2 13692.62  7278.85  0.99630
 3630000  5493.98 13677.41  7273.46  57822.5    351.2 13692.62  7278.85  0.99630
 3639471  5488.95 13666.65  7268.18  57822.5    351.3 13679.47  7272.72  0.99688
 3648942  5483.91 13655.88  7262.86  57822.5    351.3 13666.31  7266.55  0.99745
 3658413  5478.86 13645.10  7257.55  57822.5    351.3 13653.15  7260.41  0.99804
 3667885  5473.81 13634.35  7252.19  57822.5    351.3 13640.02  7254.21  0.99862
 3677356  5468.76 13623.60  7246.87  57822.5    351.3 13626.90  7248.03  0.99920
 3686827  5463.71 13612.85  7241.52  57822.5    351.4 13613.80  7241.85  0.99977
 3696298  5458.67 13602.12  7236.19  57822.5    351.4 13600.73  7235.70  1.00034
 3705769  5453.60 13591.39  7230.89  57822.5    351.4 13587.72  7229.59  1.00090
 3715240  5448.58 13580.70  7225.61  57822.5    351.4 13574.79  7223.51  1.00145
 3724712  5443.57 13570.00  7220.37  57822.5    351.4 13561.89  7217.49  1.00200
 3734183  5438.56 13559.33  7215.17  57822.5    351.4 13549.09  7211.53  1.00252
 3743654  5433.56 13548.66  7210.01  57822.5    351.4 13536.35  7205.63  1.00303
 3753125  5428.56 13538.02  7204.91  57822.5    351.4 13523.71  7199.83  1.00353
 3762596  5423.60 13527.42  7199.87  57822.5    351.4 13511.19  7194.11  1.00401
 3772067  5418.67 13516.82  7194.95  57822.5    351.4 13498.77  7188.52  1.00447
 3781538  5413.74 13506.25  7190.06  57822.5    351.3 13486.45  7183.02  1.00490
 3791010  5408.85 13495.72  7185.25  57822.5    351.3 13474.28  7177.63  1.00531
 3800481  5403.96 13485.21  7180.54  57822.5    351.3 13462.22  7172.36  1.00570
 3809952  5399.11 13474.72  7175.89  57822.5    351.3 13450.26  7167.19  1.00607
 3819423  5394.27 13464.26  7171.34  57822.5    351.3 13438.45  7162.15  1.00642
 3828894  5389.47 13453.80  7166.86  57822.5    351.3 13426.70  7157.20  1.00674
 3838365  5384.67 13443.36  7162.42  57822.5    351.3 13415.07  7152.34  1.00704
 3847837  5379.90 13432.95  7158.05  57822.5    351.3 13403.55  7147.58  1.00733
 3857308  5375.12 13422.54  7153.75  57822.5    351.3 13392.10  7142.92  1.00758
 3866779  5370.37 13412.14  7149.51  57822.5    351.3 13380.77  7138.33  1.00783
 3876250  5365.64 13401.76  7145.31  57822.5    351.3 13369.51  7133.82  1.00806
 3885721  5360.93 13391.37  7141.17  57822.5    351.3 13358.34  7129.40  1.00826
 3895192  5356.22 13380.99  7137.09  57822.5    351.3 13347.24  7125.07  1.00845
 3904663  5351.53 13370.60  7133.05  57822.5    351.3 13336.22  7120.78  1.00861
 3914135  5346.85 13360.23  7129.05  57822.5    351.4 13325.26  7116.58  1.00876
 3923606  5342.19 13349.85  7125.07  57822.5    351.4 13314.40  7112.43  1.00889
 3933077  5337.53 13339.47  7121.16  57822.5    351.4 13303.58  7108.36  1.00901
 3942548  5332.88 13329.08  7117.27  57822.5    351.4 13292.84  7104.33  1.00911
 3952019  5328.24 13318.70  7113.41  57822.5    351.3 13282.15  7100.35  1.00919
 3961490  5323.60 13308.29  7109.58  57822.5    351.3 13271.51  7096.44  1.00926
 3970962  5318.99 13297.88  7105.77  57822.5    351.3 13260.92  7092.57  1.00931
 3980433  5314.38 13287.45  7101.98  57822.5    351.3 13250.38  7088.73  1.00934
 3989904  5309.77 13276.99  7098.22  57822.5    351.3 13239.87  7084.96  1.00937
 3999375  5305.15 13266.53  7094.48  57822.5    351.3 13229.40  7081.22  1.00938
 4008846  5300.55 13256.04  7090.74  57822.5    351.4 13218.97  7077.49  1.00937
 4018317  5295.94 13245.54  7087.02  57822.5    351.4 13208.60  7073.81  1.00935
 4027788  5291.35 13235.02  7083.31  57822.5    351.4 13198.22  7070.15  1.00931
 4037260  5286.75 13224.46  7079.60  57822.5    351.4 13187.88  7066.51  1.00926
 4046731  5282.14 13213.89  7075.90  57822.5    351.4 13177.57  7062.90  1.00921
 4056202  5277.55 13203.31  7072.21  57822.5    351.4 13167.29  7059.31  1.00914
 4065673  5272.96 13192.68  7068.52  57822.5    351.3 13157.02  7055.75  1.00906
 4075144  5268.36 13182.03  7064.82  57822.5    351.3 13146.75  7052.19  1.00896
 4084615  5263.77 13171.35  7061.12  57822.5    351.3 13136.51  7048.64  1.00886
 4094087  5259.17 13160.65  7057.42  57822.5    351.3 13126.28  7045.10  1.00875
 4103558  5254.57 13149.92  7053.71  57822.5    351.3 13116.06  7041.57  1.00862
 4113029  5249.97 13139.15  7050.00  57822.5    351.3 13105.83  7038.05  1.00849
 4122500  5245.36 13128.35  7046.27  57822.5    351.3 13095.61  7034.53  1.00835
 4131971  5240.76 13117.53  7042.54  57822.5    351.3 13085.40  7031.01  1.00820
 4141442  5236.14 13106.65  7038.79  57822.5    351.3 13075.17  7027.48  1.00804
 4150913  5231.52 13095.76  7034.99  57822.5    351.3 13064.95  7023.93  1.00787
 4160385  5226.90 13084.83  7031.23  57822.5    351.3 13054.72  7020.42  1.00771
 4169856  5222.28 13073.86  7027.42  57822.5    351.2 13044.46  7016.87  1.00753
 4179327  5217.64 13062.86  7023.59  57822.5    351.2 13034.21  7013.30  1.00734
 4188798  5213.01 13051.82  7019.73  57822.5    351.2 13023.94  7009.71  1.00715
 4198269  5208.36 13040.72  7015.85  57822.5    351.3 13013.64  7006.12  1.00695
 4207740  5203.69 13029.61  7011.94  57822.5    351.3 13003.34  7002.49  1.00675
 4217212  5199.03 13018.44  7008.00  57822.5    351.3 12992.99  6998.85  1.00654
 4226683  5194.36 13007.23  7004.04  57822.5    351.3 12982.63  6995.19  1.00632
 4236154  5189.68 12995.98  7000.03  57822.5    351.3 12972.22  6991.47  1.00612
 4245625  5184.99 12984.69  6996.00  57822.5    351.3 12961.80  6987.76  1.00590
 4255096  5180.29 12973.36  6991.92  57822.5    351.2 12951.34  6983.99  1.00568
 4264567  5175.57 12961.96  6987.80  57822.5    351.2 12940.83  6980.19  1.00545
 4274038  5170.85 12950.52  6983.64  57822.5    351.3 12930.28  6976.35  1.00522
 4283510  5166.12 12939.06  6979.45  57822.5    351.3 12919.71  6972.48  1.00500
 4292981  5161.36 12927.53  6975.23  57822.5    351.3 12909.09  6968.58  1.00477
 4302452  5156.61 12915.97  6970.94  57822.5    351.3 12898.43  6964.62  1.00454
 4311923  5151.84 12904.36  6966.63  57822.5    351.3 12887.73  6960.63  1.00431
 4321394  5147.06 12892.70  6962.28  57822.5    351.3 12876.98  6956.61  1.00408
 4330865  5142.27 12881.00  6957.89  57822.5    351.3 12866.19  6952.56  1.00385
 4340337  5137.46 12869.26  6953.47  57822.5    351.2 12855.35  6948.45  1.00361
 4349808  5132.64 12857.50  6949.02  57822.5    351.2 12844.50  6944.33  1.00337
 4359279  5127.83 12845.69  6944.51  57822.5    351.2 12833.60  6940.14  1.00314
 4368750  5123.00 12833.85  6940.00  57822.5    351.2 12822.65  6935.96  1.00291
 4378221  5118.16 12821.99  6935.45  57822.5    351.2 12811.67  6931.73  1.00268
 4387692  5113.31 12810.08  6930.87  57822.5    351.2 12800.66  6927.47  1.00246
 4397163  5108.45 12798.15  6926.26  57822.5    351.2 12789.61  6923.18  1.00223
 4406635  5103.58 12786.18  6921.62  57822.5    351.2 12778.51  6918.85  1.00200
 4416106  5098.70 12774.20  6916.96  57822.5    351.2 12767.39  6914.51  1.00177
 4425577  5093.82 12762.18  6912.27  57822.5    351.2 12756.24  6910.12  1.00156
 4435048  5088.93 12750.14  6907.57  57822.5    351.1 12745.03  6905.73  1.00134
 4444519  5084.03 12738.09  6902.84  57822.5    351.1 12733.81  6901.31  1.00112
 4453990  5079.11 12726.01  6898.09  57822.5    351.2 12722.55  6896.84  1.00090
 4463462  5074.21 12713.90  6893.32  57822.5    351.2 12711.25  6892.36  1.00070
 4472933  5069.28 12701.78  6888.52  57822.5    351.2 12699.92  6887.84  1.00049
 4482404  5064.36 12689.64  6883.71  57822.5    351.2 12688.55  6883.31  1.00029
 4491875  5059.42 12677.49  6878.88  57822.5    351.2 12677.17  6878.77  1.00009
 4501346  5054.48 12665.33  6874.04  57822.5    351.2 12665.74  6874.19  0.99989
 4510817  5049.54 12653.14  6869.21  57822.5    351.2 12654.28  6869.62  0.99970
 4520288  5044.58 12640.94  6864.32  57822.5    351.1 12642.79  6864.99  0.99952
 4529760  5039.61 12628.76  6859.46  57822.5    351.1 12631.28  6860.37  0.99933
 4539231  5034.66 12616.55  6854.56  57822.5    351.1 12619.74  6855.72  0.99916
 4548702  5029.69 12604.33  6849.68  57822.5    351.1 12608.16  6851.07  0.99899
 4558173  5024.72 12592.10  6844.78  57822.5    351.1 12596.54  6846.38  0.99883
 4567644  5019.76 12579.86  6839.86  57822.5    351.1 12584.90  6841.68  0.99867
 4577115  5014.77 12567.64  6834.93  57822.5    351.1 12573.23  6836.97  0.99851
 4586587  5009.79 12555.39  6830.00  57822.5    351.1 12561.55  6832.24  0.99837
 4596058  5004.80 12543.15  6825.07  57822.5    351.1 12549.83  6827.49  0.99822
 4605529  4999.80 12530.87  6820.14  57822.5    351.1 12538.05  6822.74  0.99809
 4615000  4994.80 12518.60  6815.19  57822.5    351.1 12526.26  6817.96  0.99796
 4624471  4989.80 12506.33  6810.22  57822.5    351.1 12514.44  6813.17  0.99784
 4633942  4984.78 12494.05  6805.25  57822.5    351.1 12502.60  6808.36  0.99772
 4643413  4979.77 12481.74  6800.28  57822.5    351.1 12490.71  6803.53  0.99761
 4652885  4974.76 12469.43  6795.29  57822.5    351.1 12478.79  6798.69  0.99750
 4662356  4969.73 12457.11  6790.31  57822.5    351.1 12466.84  6793.85  0.99740
 4671827  4964.70 12444.77  6785.30  57822.5    351.0 12454.86  6788.97  0.99730
 4681298  4959.67 12432.43  6780.29  57822.5    351.0 12442.85  6784.08  0.99721
 4690769  4954.63 12420.06  6775.27  57822.5    351.0 12430.79  6779.17  0.99713
 4700240  4949.58 12407.68  6770.23  57822.5    351.1 12418.70  6774.24  0.99704
 4709712  4944.55 12395.29  6765.21  57822.5    351.1 12406.59  6769.32  0.99696
 4719183  4939.49 12382.88  6760.16  57822.5    351.1 12394.44  6764.36  0.99690
 4728654  4934.42 12370.46  6755.10  57822.5    351.1 12382.25  6759.39  0.99683
 4738125  4929.36 12358.03  6750.05  57822.5    351.1 12370.03  6754.41  0.99678
 4747596  4924.28 12345.58  6744.98  57822.5    351.1 12357.76  6749.42  0.99671
 4757067  4919.21 12333.10  6739.90  57822.5    351.1 12345.47  6744.40  0.99667
 4766538  4914.13 12320.61  6734.81  57822.5    351.1 12333.13  6739.37  0.99662
 4776010  4909.05 12308.11  6729.71  57822.5    351.1 12320.76  6734.32  0.99658
 4785481  4903.96 12295.59  6724.60  57822.5    351.0 12308.37  6729.26  0.99654
 4794952  4898.86 12283.04  6719.48  57822.5    350.9 12295.91  6724.18  0.99652
 4804423  4893.76 12270.47  6714.37  57822.5    350.9 12283.42  6719.09  0.99648
 4813894  4888.66 12257.89  6709.23  57822.5    350.9 12270.90  6713.98  0.99646
 4823365  4883.55 12245.28  6704.08  57822.5    350.9 12258.35  6708.85  0.99644
 4832837  4878.44 12232.64  6698.93  57822.5    350.9 12245.74  6703.71  0.99644
 4842308  4873.31 12219.98  6693.77  57822.5    350.8 12233.10  6698.55  0.99643
 4851779  4868.17 12207.30  6688.59  57822.5    350.8 12220.42  6693.38  0.99643
 4861250  4863.05 12194.61  6683.41  57822.5    350.8 12207.70  6688.20  0.99643
 4870721  4857.91 12181.88  6678.23  57822.5    350.8 12194.93  6682.99  0.99644
 4880192  4852.77 12169.14  6673.03  57822.5    350.8 12182.14  6677.77  0.99645
 4889663  4847.62 12156.35  6667.81  57822.5    350.8 12169.28  6672.53  0.99646
 4899135  4842.46 12143.56  6662.58  57822.5    350.8 12156.40  6667.27  0.99648
 4908606  4837.30 12130.73  6657.34  57822.5    350.8 12143.46  6662.00  0.99651
 4918077  4832.13 12117.86  6652.09  57822.5    350.7 12130.48  6656.71  0.99653
 4927548  4826.94 12104.98  6646.84  57822.5    350.6 12117.47  6651.41  0.99657
 4937019  4821.76 12092.06  6641.55  57822.5    350.6 12104.39  6646.06  0.99661
 4946490  4816.57 12079.12  6636.27  57822.5    350.6 12091.28  6640.72  0.99665
 4955962  4811.37 12066.13  6630.97  57822.5    350.6 12078.11  6635.35  0.99670
 4965433  4806.19 12053.13  6625.66  57822.5    350.5 12064.91  6629.98  0.99675
 4974904  4800.97 12040.08  6620.34  57822.5    350.5 12051.65  6624.59  0.99681
 4984375  4795.76 12027.01  6615.00  57822.5    350.4 12038.35  6619.15  0.99686
 4993846  4790.53 12013.91  6609.63  57822.5    350.4 12025.00  6613.70  0.99693
 5003317  4785.31 12000.76  6604.27  57822.5    350.3 12011.59  6608.23  0.99700
 5012788  4780.07 11987.57  6598.86  57822.5    350.3 11998.13  6602.73  0.99707
 5022260  4774.82 11974.36  6593.47  57822.5    350.3 11984.62  6597.24  0.99714
 5031731  4769.58 11961.10  6588.05  57822.5    350.2 11971.05  6591.70  0.99723
 5041202  4764.31 11947.80  6582.60  57822.5    350.2 11957.44  6586.14  0.99731
 5050673  4759.04 11934.46  6577.15  57822.5    350.1 11943.76  6580.56  0.99740
 5060144  4753.77 11921.09  6571.33  57822.5    350.1 11930.04  6574.62  0.99750
 5069615  4748.48 11907.68  6565.81  57822.5    350.0 11916.26  6568.96  0.99760
 5079087  4743.20 11894.22  6560.29  57822.5    350.0 11902.42  6563.31  0.99771
 5088558  4737.89 11880.73  6554.73  57822.5    349.9 11888.54  6557.60  0.99781
 5098029  4732.59 11867.20  6549.17  57822.5    349.9 11874.58  6551.89  0.99792
 5107500  4727.27 11853.63  6543.59  57822.5    349.9 11860.59  6546.15  0.99804
 5116971  4721.92 11840.01  6537.97  57822.5    349.9 11846.55  6540.38  0.99816
 5126442  4716.59 11826.34  6532.36  57822.5    349.9 11832.42  6534.60  0.99828
 5135913  4711.23 11812.64  6526.72  57822.5    349.9 11818.26  6528.79  0.99842
 5145385  4705.87 11798.90  6521.05  57822.5    349.7 11804.04  6522.95  0.99855
 5154856  4700.49 11785.11  6515.36  57822.5    349.7 11789.76  6517.07  0.99868
 5164327  4695.08 11771.28  6509.65  57822.5    349.7 11775.43  6511.18  0.99883
 5173798  4689.68 11757.41  6503.93  57822.5    349.6 11761.03  6505.28  0.99897
 5183269  4684.27 11743.50  6498.20  57822.5    349.6 11746.58  6499.33  0.99913
 5192740  4678.82 11729.58  6492.43  57822.5    349.6 11732.10  6493.38  0.99928
 5202212  4673.35 11715.60  6486.67  57822.5    349.5 11717.56  6487.38  0.99944
 5211683  4667.89 11701.58  6480.89  57822.5    349.5 11702.95  6481.39  0.99961
 5221154  4662.43 11687.56  6475.10  57822.5    349.5 11688.33  6475.39  0.99978
 5230625  4656.93 11673.51  6469.33  57822.5    349.4 11673.65  6469.36  0.99996
 5240096  4651.42 11659.44  6463.51  57822.5    349.4 11658.94  6463.33  1.00014
 5249567  4645.90 11645.34  6457.72  57822.5    349.6 11644.16  6457.28  1.00033
 5259038  4640.37 11631.21  6451.92  57822.5    349.6 11629.37  6451.24  1.00052
 5268510  4634.85 11617.07  6446.11  57822.5    349.6 11614.54  6445.17  1.00073
 5277981  4629.28 11602.93  6440.34  57822.5    349.8 11599.66  6439.11  1.00094
 5287452  4623.71 11588.76  6434.53  57822.5    349.9 11584.74  6433.04  1.00116
 5296923  4618.12 11574.60  6428.74  57822.5    349.9 11569.81  6426.97  1.00137
 5306394  4612.54 11560.44  6422.98  57822.5    350.2 11554.84  6420.91  1.00161
 5315865  4606.92 11546.23  6417.21  57822.5    350.2 11539.83  6414.84  1.00184
 5325337  4601.29 11532.05  6411.46  57822.5    350.5 11524.78  6408.78  1.00210
 5334808  4595.65 11517.87  6405.72  57822.5    350.6 11509.74  6402.71  1.00235
 5344279  4590.00 11503.67  6400.01  57822.5    351.0 11494.65  6396.65  1.00262
 5353750  4584.34 11489.48  6394.31  57822.5    351.1 11479.53  6390.60  1.00289
 5363221  4578.66 11475.30  6388.61  57822.5    351.3 11464.42  6384.58  1.00316
 5372692  4572.96 11461.11  6382.97  57822.5    351.7 11449.25  6378.55  1.00346
 5382163  4567.27 11446.92  6377.34  57822.5    352.0 11434.06  6372.54  1.00374
 5391635  4561.56 11432.75  6371.71  57822.5    352.5 11418.88  6366.52  1.00407
 5401106  4555.81 11418.56  6366.09  57822.5    353.0 11403.66  6360.52  1.00437
 5410577  4550.06 11404.35  6360.48  57822.5    353.3 11388.38  6354.52  1.00468
 5420048  4544.31 11390.08  6354.85  57822.5    353.9 11373.09  6348.50  1.00497
 5429519  4538.49 11375.74  6349.20  57822.5    354.4 11357.75  6342.47  1.00530
 5438990  4532.65 11361.36  6343.51  57822.5    354.9 11342.34  6336.42  1.00560
 5448462  4526.80 11346.90  6337.82  57822.5    355.6 11326.89  6330.33  1.00589
 5457933  4520.90 11332.31  6332.05  57822.5    356.3 11311.36  6324.22  1.00617
 5467404  4514.98 11317.62  6326.23  57822.5    357.0 11295.80  6318.08  1.00645
 5476875  4509.02 11302.81  6320.35  57822.5    357.8 11280.16  6311.87  1.00670
 5486346  4503.02 11287.86  6314.41  57822.5    358.7 11264.42  6305.63  1.00694
 5495817  4496.97 11272.75  6308.40  57822.5    359.5 11248.62  6299.36  1.00715
 5505288  4490.90 11257.48  6302.28  57822.5    360.6 11232.72  6293.00  1.00735
 5514760  4484.76 11242.04  6296.08  57822.5    361.5 11216.75  6286.58  1.00753
 5524231  4478.58 11226.41  6289.77  57822.5    362.6 11200.67  6280.09  1.00767
 5533702  4472.35 11210.58  6283.34  57822.5    363.7 11184.50  6273.54  1.00778
 5543173  4466.07 11194.53  6276.79  57822.5    364.9 11168.21  6266.89  1.00785
 5552644  4459.73 11178.25  6270.12  57822.5    366.3 11151.82  6260.19  1.00790
 5562115  4453.32 11161.74  6263.32  57822.5    367.6 11135.32  6253.38  1.00792
 5571587  4446.85 11144.99  6256.38  57822.5    368.8 11118.71  6246.48  1.00789
 5581058  4440.34 11127.97  6249.28  57822.5    370.5 11101.98  6239.50  1.00780
 5590529  4433.74 11110.71  6242.08  57822.5    371.9 11085.14  6232.43  1.00769
 5600000  4427.07 11093.29  6234.75  57822.5    373.6 11068.23  6225.30  1.00756
 5600000  4427.06 11093.29  6234.75  57822.5    373.6 11068.23  6225.30  1.00756
 5607562  4421.69 11075.08  6214.03  57822.5    375.1 11050.49  6204.78  1.00741
 5615125  4416.27 11056.53  6194.21  57822.5    376.5 11032.44  6185.13  1.00727
 5622688  4410.83 11037.34  6174.62  57822.5    377.9 11013.82  6165.78  1.00712
 5630250  4405.36 11018.23  6155.08  57822.5    379.4 10995.25  6146.46  1.00696
 5637812  4399.84 10998.05  6135.66  57822.5    380.9 10975.64  6127.25  1.00679
 5645375  4394.30 10977.95  6116.31  57822.5    382.4 10956.08  6108.11  1.00665
 5652938  4388.74 10956.47  6095.76  57822.5    384.0 10935.12  6087.77  1.00650
 5660500  4383.13 10935.22  6075.39  57822.5    385.5 10914.35  6067.60  1.00637
 5668062  4377.51 10914.21  6055.22  57822.5    387.4 10893.80  6047.61  1.00625
 5675625  4371.83 10893.48  6035.23  57822.5    389.0 10873.43  6027.76  1.00613
 5683188  4366.16 10873.05  6015.45  57822.5    390.9 10853.29  6008.09  1.00606
 5690750  4360.46 10852.95  5995.94  57822.5    392.4 10833.42  5988.67  1.00600
 5698312  4354.72 10833.18  5976.66  57822.5    394.1 10813.77  5969.46  1.00598
 5705875  4348.99 10813.76  5957.59  57822.5    396.0 10794.38  5950.41  1.00597
 5713438  4343.25 10794.71  5938.79  57822.5    397.6 10775.21  5931.58  1.00602
 5721000  4337.49 10776.02  5920.21  57822.5    399.5 10756.28  5912.92  1.00611
 5721000  4045.39 10287.60  5545.59    943.0    174.3 10268.76  5538.75  1.00611
 5724572  4040.97 10271.13  5536.96    943.0    174.3 10252.15  5530.08  1.00616
 5728143  4036.58 10254.70  5528.37    943.0    174.3 10235.58  5521.42  1.00624
 5731714  4032.19 10238.37  5519.83    943.0    174.5 10219.03  5512.79  1.00631
 5735286  4027.79 10222.09  5511.32    943.0    174.6 10202.51  5504.21  1.00639
 5738857  4023.44 10205.87  5502.87    943.0    174.9 10186.02  5495.67  1.00649
 5742428  4019.06 10189.74  5494.48    943.0    174.9 10169.59  5487.15  1.00661
 5746000  4014.72 10173.66  5486.13    943.0    175.1 10153.16  5478.69  1.00672
 5749572  4010.37 10157.66  5477.82    943.0    175.4 10136.79  5470.25  1.00685
 5753143  4006.04 10141.74  5469.57    943.0    175.4 10120.47  5461.84  1.00701
 5756714  4001.73 10125.88  5461.37    943.0    175.7 10104.17  5453.50  1.00716
 5760286  3997.40 10110.09  5453.20    943.0    175.9 10087.89  5445.16  1.00734
 5763857  3993.12 10094.39  5445.08    943.0    175.9 10071.67  5436.85  1.00752
 5767428  3988.83 10078.71  5437.01    943.0    176.1 10055.48  5428.57  1.00770
 5771000  3984.54 10063.07  5428.97    943.0    176.3 10039.32  5420.35  1.00788
 5777334  3976.95 10035.46  5414.78    943.0    176.6 10010.70  5405.79  1.00824
 5783666  3969.40 10008.06  5400.77    943.0    176.7  9982.30  5391.43  1.00860
 5790000  3961.87  9980.84  5386.94    943.0    177.3  9954.12  5377.26  1.00895
 5796334  3954.32  9953.78  5373.32    943.0    177.6  9926.14  5363.31  1.00930
 5802666  3946.81  9926.88  5359.85    943.0    177.8  9898.36  5349.52  1.00962
 5809000  3939.30  9900.08  5346.55    943.0    178.2  9870.79  5335.95  1.00990
 5815334  3931.80  9873.42  5333.40    943.0    178.6  9843.46  5322.52  1.01016
 5821666  3924.28  9846.82  5320.40    943.0    179.0  9816.33  5309.34  1.01036
 5828000  3916.76  9820.26  5307.53    943.0    179.5  9789.40  5296.34  1.01054
 5834334  3909.20  9793.76  5294.78    943.0    179.9  9762.70  5283.50  1.01062
 5840666  3901.66  9767.26  5282.14    943.0    180.6  9736.22  5270.87  1.01063
 5847000  3894.12  9740.75  5269.63    943.0    181.2  9709.95  5258.46  1.01060
 5853334  3886.53  9714.23  5257.23    943.0    181.7  9683.91  5246.22  1.01045
 5859666  3878.93  9687.63  5244.90    943.0    182.3  9658.10  5234.18  1.01021
 5866000  3871.30  9660.95  5232.64    943.0    183.0  9632.50  5222.29  1.00986
 5872334  3863.63  9634.14  5220.40    943.0    183.9  9607.06  5210.55  1.00939
 5878666  3855.96  9607.17  5208.20    943.0    184.8  9581.80  5198.97  1.00882
 5885000  3848.20  9579.98  5195.96    943.0    185.7  9556.69  5187.48  1.00814
 5891334  3840.42  9552.44  5183.58    943.0    186.6  9531.60  5175.98  1.00727
 5897666  3832.61  9524.47  5171.01    943.0    187.7  9506.51  5164.43  1.00629
 5904000  3824.73  9496.01  5158.15    943.0    188.6  9481.34  5152.77  1.00515
 5910334  3816.81  9467.03  5144.96    943.0    189.8  9456.02  5140.91  1.00386
 5916666  3808.81  9437.65  5131.42    943.0    191.1  9430.43  5128.74  1.00245
 5923000  3800.80  9407.57  5117.37    943.0    192.5  9404.57  5116.22  1.00094
 5929334  3792.69  9376.73  5102.79    943.0    193.9  9378.35  5103.32  0.99937
 5935666  3784.53  9345.13  5087.59    943.0    195.3  9351.70  5089.93  0.99774
 5942000  3776.25  9312.78  5071.74    943.0    196.7  9324.56  5075.98  0.99604
 5948334  3767.94  9279.61  5055.19    943.0    198.4  9296.83  5061.43  0.99429
 5954666  3759.54  9245.66  5037.86    943.0    199.9  9268.45  5046.14  0.99251
 5961000  3751.08  9210.86  5019.66    943.0    201.3  9239.33  5030.04  0.99071
 5961000  3637.70  8926.80  4807.42    943.0    201.3  8954.39  4817.35  0.99071
